Anio,Semestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2025,S2,IQS,Estudiante,1er grado,SANTIAGO,13,7.7,16
2025,S2,IQS,Estudiante,1er grado,SANTO DOMINGO,123,99.9,270
2025,S2,IQS,Estudiante,1er grado,Sin ubicación,34,22.6,65
2025,S2,IQS,Estudiante,2do grado,AZUA,3,1.7,3
2025,S2,IQS,Estudiante,2do grado,BAHORUCO,1,0.5,2
2025,S2,IQS,Estudiante,2do grado,BARAHONA,2,1.2,3
2025,S2,IQS,Estudiante,2do grado,COTUI,1,0.1,1
2025,S2,IQS,Estudiante,2do grado,HIGUEY,21,41.8,57
2025,S2,IQS,Estudiante,2do grado,LA VEGA,9,4.9,17
2025,S2,IQS,Estudiante,2do grado,MONTE CRISTI,2,1.4,4
2025,S2,IQS,Estudiante,2do grado,NAGUA,2,0.6,2
2025,S2,IQS,Estudiante,2do grado,PUERTO PLATA,1,0.2,2
2025,S2,IQS,Estudiante,2do grado,SAN CRISTOBAL,1,0.4,2
2025,S2,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,16,21.3,28
2025,S2,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,2,0.7,2
2025,S2,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,6,3.9,10
2025,S2,IQS,Estudiante,2do grado,SANTIAGO,12,7.6,17
2025,S2,IQS,Estudiante,2do grado,SANTO DOMINGO,84,45.5,138
2025,S2,IQS,Estudiante,2do grado,Sin ubicación,16,10.8,21
2025,S2,IQS,Estudiante,3er grado,AZUA,1,1.6,3
2025,S2,IQS,Estudiante,3er grado,HIGUEY,2,7.6,7
2025,S2,IQS,Estudiante,3er grado,LA VEGA,1,0.2,1
2025,S2,IQS,Estudiante,3er grado,PUERTO PLATA,15,13.4,27
2025,S2,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,70,41.6,80
2025,S2,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,3,1.1,3
2025,S2,IQS,Estudiante,3er grado,SANTIAGO,57,41.9,85
2025,S2,IQS,Estudiante,3er grado,SANTO DOMINGO,81,57.7,134
2025,S2,IQS,Estudiante,3er grado,Sin ubicación,45,19.3,63
2025,S2,IQS,Estudiante,4to grado,AZUA,4,3.8,8
2025,S2,IQS,Estudiante,4to grado,BAHORUCO,3,1.2,4
2025,S2,IQS,Estudiante,4to grado,BARAHONA,1,0.2,1
2025,S2,IQS,Estudiante,4to grado,COTUI,7,5.3,9
2025,S2,IQS,Estudiante,4to grado,HIGUEY,7,4.8,10
2025,S2,IQS,Estudiante,4to grado,LA VEGA,5,3.5,8
2025,S2,IQS,Estudiante,4to grado,MAO,2,0.6,2
2025,S2,IQS,Estudiante,4to grado,MONTE CRISTI,5,1.3,5
2025,S2,IQS,Estudiante,4to grado,MONTE PLATA,1,1.1,5
2025,S2,IQS,Estudiante,4to grado,NAGUA,5,2.2,7
2025,S2,IQS,Estudiante,4to grado,PUERTO PLATA,3,2.7,6
2025,S2,IQS,Estudiante,4to grado,SAN CRISTOBAL,5,3.4,6
2025,S2,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,114,61.7,120
2025,S2,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,11,5.4,12
2025,S2,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,9,7.9,15
2025,S2,IQS,Estudiante,4to grado,SANTIAGO,29,18.0,35
2025,S2,IQS,Estudiante,4to grado,SANTO DOMINGO,52,48.7,90
2025,S2,IQS,Estudiante,4to grado,Sin ubicación,47,49.0,124
2025,S2,IQS,Estudiante,5to grado,AZUA,3,4.3,4
2025,S2,IQS,Estudiante,5to grado,COTUI,1,1.8,4
2025,S2,IQS,Estudiante,5to grado,HIGUEY,2,0.8,3
2025,S2,IQS,Estudiante,5to grado,LA VEGA,22,16.4,66
2025,S2,IQS,Estudiante,5to grado,MONTE CRISTI,4,1.0,5
2025,S2,IQS,Estudiante,5to grado,PUERTO PLATA,40,57.9,104
2025,S2,IQS,Estudiante,5to grado,SAN CRISTOBAL,2,0.8,2
2025,S2,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,28,14.1,32
2025,S2,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,1,0.3,2
2025,S2,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,1,6.0,7
2025,S2,IQS,Estudiante,5to grado,SANTIAGO,9,6.8,12
2025,S2,IQS,Estudiante,5to grado,SANTO DOMINGO,36,23.2,54
2025,S2,IQS,Estudiante,5to grado,Sin ubicación,49,25.4,62
2025,S2,IQS,Estudiante,6to grado,AZUA,120,215.4,349
2025,S2,IQS,Estudiante,6to grado,BAHORUCO,12,4.7,21
2025,S2,IQS,Estudiante,6to grado,BARAHONA,21,13.9,52
2025,S2,IQS,Estudiante,6to grado,COTUI,50,41.7,82
2025,S2,IQS,Estudiante,6to grado,HIGUEY,132,96.5,222
2025,S2,IQS,Estudiante,6to grado,LA VEGA,279,296.7,546
2025,S2,IQS,Estudiante,6to grado,MAO,55,32.7,76
2025,S2,IQS,Estudiante,6to grado,MONTE CRISTI,178,186.8,343
2025,S2,IQS,Estudiante,6to grado,MONTE PLATA,14,7.0,31
2025,S2,IQS,Estudiante,6to grado,NAGUA,49,28.4,79
2025,S2,IQS,Estudiante,6to grado,PUERTO PLATA,49,76.3,134
2025,S2,IQS,Estudiante,6to grado,SAN CRISTOBAL,176,119.3,262
2025,S2,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,202,179.6,386
2025,S2,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,100,54.5,166
2025,S2,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,217,230.4,586
2025,S2,IQS,Estudiante,6to grado,SANTIAGO,398,337.4,692
2025,S2,IQS,Estudiante,6to grado,SANTO DOMINGO,871,821.4,1788
2025,S2,IQS,Estudiante,6to grado,Sin ubicación,656,695.7,1408
2025,S2,IQS,Estudiante,No especificado,SANTIAGO,1,1.1,1
2025,S2,IQS,Estudiante,No especificado,SANTO DOMINGO,1,1.0,2
2025,S2,IQS,Estudiante,No especificado,Sin ubicación,1,0.4,2
2025,S2,IQS,Invitado,6to grado,BARAHONA,3,1.7,3
2025,S2,IQS,Invitado,6to grado,SANTIAGO,1,7.4,6
2025,S2,IQS,Invitado,6to grado,SANTO DOMINGO,10,12.4,17
2025,S2,IQS,Invitado,6to grado,Sin ubicación,291,392.8,597
2025,S2,IQS,Sin rol,No especificado,Sin ubicación,1,0.7,3
2026,S1,IQ512,Coordinador,No especificado,Sin ubicación,1,1.0,4
2026,S1,IQ512,Editor,No especificado,Sin ubicación,1,5.3,9
2026,S1,IQ512,Estudiante,No especificado,AZUA,32,157.1,155
2026,S1,IQ512,Estudiante,No especificado,BAHORUCO,21,89.6,117
2026,S1,IQ512,Estudiante,No especificado,BARAHONA,95,504.9,531
2026,S1,IQ512,Estudiante,No especificado,COTUI,33,274.5,238
2026,S1,IQ512,Estudiante,No especificado,HIGUEY,3,16.0,12
2026,S1,IQ512,Estudiante,No especificado,LA VEGA,21,157.5,147
2026,S1,IQ512,Estudiante,No especificado,MAO,4,5.7,11
2026,S1,IQ512,Estudiante,No especificado,MONTE CRISTI,2,8.7,9
2026,S1,IQ512,Estudiante,No especificado,MONTE PLATA,2,0.3,2
2026,S1,IQ512,Estudiante,No especificado,NAGUA,24,124.2,122
2026,S1,IQ512,Estudiante,No especificado,PUERTO PLATA,7,16.9,28
2026,S1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,19,59.6,71
2026,S1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,4,12.3,17
2026,S1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,31,243.1,217
2026,S1,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,38,203.3,220
2026,S1,IQ512,Estudiante,No especificado,SANTIAGO,12,37.7,52
2026,S1,IQ512,Estudiante,No especificado,SANTO DOMINGO,73,338.2,323
2026,S1,IQ512,Estudiante,No especificado,Sin ubicación,330,808.4,997
2026,S1,IQP,Coordinador,6to grado,Sin ubicación,1,0.5,1
2026,S1,IQP,Docente,1er grado,Sin ubicación,2,120.7,107
2026,S1,IQP,Docente,4to grado,AZUA,1,0.8,1
2026,S1,IQP,Docente,4to grado,MAO,1,0.8,1
2026,S1,IQP,Docente,4to grado,PUERTO PLATA,1,0.4,1
2026,S1,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,3,0.8,3
2026,S1,IQP,Docente,4to grado,SANTIAGO,2,6.1,9
2026,S1,IQP,Docente,4to grado,SANTO DOMINGO,3,0.7,3
2026,S1,IQP,Docente,4to grado,Sin ubicación,10,11.8,14
2026,S1,IQP,Docente,5to grado,AZUA,4,5.5,5
2026,S1,IQP,Docente,5to grado,BAHORUCO,2,2.4,2
2026,S1,IQP,Docente,5to grado,BARAHONA,1,0.2,1
2026,S1,IQP,Docente,5to grado,COTUI,7,4.6,8
2026,S1,IQP,Docente,5to grado,HIGUEY,4,3.2,5
2026,S1,IQP,Docente,5to grado,LA VEGA,15,23.6,35
2026,S1,IQP,Docente,5to grado,MAO,2,1.3,2
2026,S1,IQP,Docente,5to grado,MONTE CRISTI,8,30.3,29
2026,S1,IQP,Docente,5to grado,MONTE PLATA,2,0.4,2
2026,S1,IQP,Docente,5to grado,NAGUA,1,0.3,1
2026,S1,IQP,Docente,5to grado,PUERTO PLATA,6,31.4,31
2026,S1,IQP,Docente,5to grado,SAN CRISTOBAL,9,20.7,34
2026,S1,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,6,5.8,13
2026,S1,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,3,1.8,3
2026,S1,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,4,3.1,4
2026,S1,IQP,Docente,5to grado,SANTIAGO,6,18.2,19
2026,S1,IQP,Docente,5to grado,SANTO DOMINGO,47,31.9,55
2026,S1,IQP,Docente,5to grado,Sin ubicación,21,12.0,24
2026,S1,IQP,Docente,6to grado,BARAHONA,1,0.9,1
2026,S1,IQP,Docente,6to grado,COTUI,1,0.6,1
2026,S1,IQP,Docente,6to grado,LA VEGA,1,0.3,1
2026,S1,IQP,Docente,6to grado,MAO,1,0.3,1
2026,S1,IQP,Docente,6to grado,MONTE PLATA,1,0.5,1
2026,S1,IQP,Docente,6to grado,NAGUA,1,9.1,11
2026,S1,IQP,Docente,6to grado,SAN CRISTOBAL,2,1.3,2
2026,S1,IQP,Docente,6to grado,SANTIAGO,1,0.6,1
2026,S1,IQP,Docente,6to grado,SANTO DOMINGO,7,6.2,8
2026,S1,IQP,Docente,6to grado,Sin ubicación,5,2.0,7
2026,S1,IQP,Docente,No especificado,SANTO DOMINGO,2,1.9,2
2026,S1,IQP,Docente,No especificado,Sin ubicación,2,1.8,2
2026,S1,IQP,Estudiante,1er grado,SANTO DOMINGO,3,1.3,3
2026,S1,IQP,Estudiante,1er grado,Sin ubicación,4,2.0,4
2026,S1,IQP,Estudiante,2do grado,AZUA,1,0.8,2
2026,S1,IQP,Estudiante,2do grado,NAGUA,1,0.4,1
2026,S1,IQP,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,1,1.1,1
2026,S1,IQP,Estudiante,2do grado,SANTIAGO,1,0.2,1
2026,S1,IQP,Estudiante,2do grado,SANTO DOMINGO,2,1.4,2
2026,S1,IQP,Estudiante,2do grado,Sin ubicación,1,0.3,1
2026,S1,IQP,Estudiante,3er grado,AZUA,1,1.1,1
2026,S1,IQP,Estudiante,3er grado,COTUI,1,0.3,1
2026,S1,IQP,Estudiante,3er grado,HIGUEY,1,1.8,1
2026,S1,IQP,Estudiante,3er grado,LA VEGA,2,1.0,2
2026,S1,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.5,1
2026,S1,IQP,Estudiante,3er grado,SAN PEDRO DE MACORIS,1,0.7,1
2026,S1,IQP,Estudiante,3er grado,SANTIAGO,3,0.8,3
2026,S1,IQP,Estudiante,3er grado,SANTO DOMINGO,15,13.3,19
2026,S1,IQP,Estudiante,3er grado,Sin ubicación,14,10.0,16
2026,S1,IQP,Estudiante,4to grado,COTUI,1,0.5,1
2026,S1,IQP,Estudiante,4to grado,HIGUEY,1,0.2,1
2026,S1,IQP,Estudiante,4to grado,LA VEGA,2,0.8,2
2026,S1,IQP,Estudiante,4to grado,MONTE CRISTI,2,0.6,2
2026,S1,IQP,Estudiante,4to grado,MONTE PLATA,1,1.3,3
2026,S1,IQP,Estudiante,4to grado,PUERTO PLATA,11,5.5,12
2026,S1,IQP,Estudiante,4to grado,SAN CRISTOBAL,1,0.2,1
2026,S1,IQP,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,2,1.0,2
2026,S1,IQP,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,1,0.3,2
2026,S1,IQP,Estudiante,4to grado,SANTIAGO,1,0.3,1
2026,S1,IQP,Estudiante,4to grado,SANTO DOMINGO,9,8.8,15
2026,S1,IQP,Estudiante,5to grado,AZUA,3,0.9,3
2026,S1,IQP,Estudiante,5to grado,HIGUEY,2,1.3,2
2026,S1,IQP,Estudiante,5to grado,LA VEGA,2,0.9,3
2026,S1,IQP,Estudiante,5to grado,MAO,1,0.5,1
2026,S1,IQP,Estudiante,5to grado,PUERTO PLATA,1,0.8,1
2026,S1,IQP,Estudiante,5to grado,SAN CRISTOBAL,1,0.2,1
2026,S1,IQP,Estudiante,5to grado,SANTIAGO,2,0.6,2
2026,S1,IQP,Estudiante,5to grado,SANTO DOMINGO,19,21.7,34
2026,S1,IQP,Estudiante,5to grado,Sin ubicación,1,1.8,2
2026,S1,IQP,Estudiante,6to grado,AZUA,5,2.3,5
2026,S1,IQP,Estudiante,6to grado,BAHORUCO,2,1.1,2
2026,S1,IQP,Estudiante,6to grado,BARAHONA,3,1.2,3
2026,S1,IQP,Estudiante,6to grado,COTUI,5,2.4,5
2026,S1,IQP,Estudiante,6to grado,HIGUEY,2,0.9,2
2026,S1,IQP,Estudiante,6to grado,LA VEGA,2,0.9,2
2026,S1,IQP,Estudiante,6to grado,MAO,1,0.3,1
2026,S1,IQP,Estudiante,6to grado,MONTE CRISTI,2,1.1,2
2026,S1,IQP,Estudiante,6to grado,MONTE PLATA,1,0.2,1
2026,S1,IQP,Estudiante,6to grado,NAGUA,4,2.0,5
2026,S1,IQP,Estudiante,6to grado,PUERTO PLATA,3,2.0,5
2026,S1,IQP,Estudiante,6to grado,SAN CRISTOBAL,5,2.2,6
2026,S1,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,6,3.5,6
2026,S1,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,4,2.4,4
2026,S1,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,6,4.8,6
2026,S1,IQP,Estudiante,6to grado,SANTIAGO,6,2.5,6
2026,S1,IQP,Estudiante,6to grado,SANTO DOMINGO,48,23.1,53
2026,S1,IQP,Estudiante,6to grado,Sin ubicación,12,8.1,14
2026,S1,IQP,Parent,No especificado,Sin ubicación,2,6.6,9
2026,S1,IQP,Sin rol,No especificado,Sin ubicación,1,41.9,53
2026,S1,IQS,Admin,6to grado,Sin ubicación,1,1.5,4
2026,S1,IQS,Docente,1er grado,AZUA,2,12.7,10
2026,S1,IQS,Docente,1er grado,BAHORUCO,1,0.3,1
2026,S1,IQS,Docente,1er grado,BARAHONA,2,2.1,4
2026,S1,IQS,Docente,1er grado,HIGUEY,3,10.2,14
2026,S1,IQS,Docente,1er grado,LA VEGA,4,11.7,18
2026,S1,IQS,Docente,1er grado,MAO,1,1.5,2
2026,S1,IQS,Docente,1er grado,MONTE CRISTI,6,20.4,27
2026,S1,IQS,Docente,1er grado,PUERTO PLATA,3,1.5,5
2026,S1,IQS,Docente,1er grado,SAN CRISTOBAL,1,2.7,6
2026,S1,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,2,0.9,3
2026,S1,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,32.4,29
2026,S1,IQS,Docente,1er grado,SANTIAGO,7,30.9,34
2026,S1,IQS,Docente,1er grado,SANTO DOMINGO,22,87.6,117
2026,S1,IQS,Docente,1er grado,Sin ubicación,15,17.2,31
2026,S1,IQS,Docente,3er grado,Sin ubicación,1,2.5,3
2026,S1,IQS,Docente,4to grado,AZUA,93,197.5,242
2026,S1,IQS,Docente,4to grado,BAHORUCO,49,69.6,85
2026,S1,IQS,Docente,4to grado,BARAHONA,47,51.9,93
2026,S1,IQS,Docente,4to grado,COTUI,75,96.3,187
2026,S1,IQS,Docente,4to grado,HIGUEY,130,183.8,286
2026,S1,IQS,Docente,4to grado,LA VEGA,165,216.2,314
2026,S1,IQS,Docente,4to grado,MAO,53,47.9,75
2026,S1,IQS,Docente,4to grado,MONTE CRISTI,83,239.2,282
2026,S1,IQS,Docente,4to grado,MONTE PLATA,43,41.2,65
2026,S1,IQS,Docente,4to grado,NAGUA,60,79.5,123
2026,S1,IQS,Docente,4to grado,PUERTO PLATA,63,80.7,116
2026,S1,IQS,Docente,4to grado,SAN CRISTOBAL,147,173.7,257
2026,S1,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,107,120.4,208
2026,S1,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,42,47.6,74
2026,S1,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,162,339.4,436
2026,S1,IQS,Docente,4to grado,SANTIAGO,338,534.6,764
2026,S1,IQS,Docente,4to grado,SANTO DOMINGO,692,1265.5,1552
2026,S1,IQS,Docente,4to grado,Sin ubicación,667,683.7,1203
2026,S1,IQS,Docente,6to grado,AZUA,3,3.9,9
2026,S1,IQS,Docente,6to grado,HIGUEY,3,1.7,3
2026,S1,IQS,Docente,6to grado,LA VEGA,5,31.1,26
2026,S1,IQS,Docente,6to grado,MAO,1,0.5,2
2026,S1,IQS,Docente,6to grado,MONTE CRISTI,3,2.1,7
2026,S1,IQS,Docente,6to grado,NAGUA,2,9.0,10
2026,S1,IQS,Docente,6to grado,PUERTO PLATA,2,7.0,6
2026,S1,IQS,Docente,6to grado,SAN CRISTOBAL,3,4.1,6
2026,S1,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,2,4.2,13
2026,S1,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,2,0.8,3
2026,S1,IQS,Docente,6to grado,SANTIAGO,4,12.3,15
2026,S1,IQS,Docente,6to grado,SANTO DOMINGO,17,37.0,41
2026,S1,IQS,Docente,6to grado,Sin ubicación,13,13.0,28
2026,S1,IQS,Docente,No especificado,AZUA,1,0.1,2
2026,S1,IQS,Docente,No especificado,BARAHONA,3,1.0,3
2026,S1,IQS,Docente,No especificado,COTUI,1,0.7,1
2026,S1,IQS,Docente,No especificado,HIGUEY,2,0.6,2
2026,S1,IQS,Docente,No especificado,LA VEGA,5,8.2,15
2026,S1,IQS,Docente,No especificado,MAO,1,0.5,1
2026,S1,IQS,Docente,No especificado,MONTE CRISTI,1,3.4,3
2026,S1,IQS,Docente,No especificado,MONTE PLATA,1,0.8,1
2026,S1,IQS,Docente,No especificado,SAN CRISTOBAL,5,6.1,10
2026,S1,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,3,4.4,7
2026,S1,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,4,3.2,4
2026,S1,IQS,Docente,No especificado,SANTIAGO,9,6.7,14
2026,S1,IQS,Docente,No especificado,SANTO DOMINGO,10,7.9,17
2026,S1,IQS,Docente,No especificado,Sin ubicación,12,7.1,14
2026,S1,IQS,Editor,No especificado,SANTIAGO,1,87.2,37
2026,S1,IQS,Estudiante,1er grado,AZUA,24,51.0,100
2026,S1,IQS,Estudiante,1er grado,BAHORUCO,5,6.1,16
2026,S1,IQS,Estudiante,1er grado,BARAHONA,19,23.0,65
2026,S1,IQS,Estudiante,1er grado,COTUI,21,15.3,58
2026,S1,IQS,Estudiante,1er grado,HIGUEY,33,33.5,114
2026,S1,IQS,Estudiante,1er grado,LA VEGA,28,25.7,78
2026,S1,IQS,Estudiante,1er grado,MAO,1,0.8,2
2026,S1,IQS,Estudiante,1er grado,MONTE CRISTI,14,19.5,49
2026,S1,IQS,Estudiante,1er grado,MONTE PLATA,11,13.1,36
2026,S1,IQS,Estudiante,1er grado,NAGUA,12,18.4,48
2026,S1,IQS,Estudiante,1er grado,PUERTO PLATA,22,16.2,63
2026,S1,IQS,Estudiante,1er grado,SAN CRISTOBAL,21,14.7,50
2026,S1,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,20,19.2,61
2026,S1,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,12,10.4,38
2026,S1,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,41,41.7,127
2026,S1,IQS,Estudiante,1er grado,SANTIAGO,90,87.6,248
2026,S1,IQS,Estudiante,1er grado,SANTO DOMINGO,210,223.2,608
2026,S1,IQS,Estudiante,1er grado,Sin ubicación,185,235.5,676
2026,S1,IQS,Estudiante,2do grado,AZUA,33,30.0,60
2026,S1,IQS,Estudiante,2do grado,BAHORUCO,13,14.7,28
2026,S1,IQS,Estudiante,2do grado,BARAHONA,11,23.1,30
2026,S1,IQS,Estudiante,2do grado,COTUI,18,14.3,31
2026,S1,IQS,Estudiante,2do grado,HIGUEY,19,12.5,34
2026,S1,IQS,Estudiante,2do grado,LA VEGA,22,29.0,43
2026,S1,IQS,Estudiante,2do grado,MAO,8,5.5,15
2026,S1,IQS,Estudiante,2do grado,MONTE CRISTI,24,19.0,36
2026,S1,IQS,Estudiante,2do grado,MONTE PLATA,8,9.7,20
2026,S1,IQS,Estudiante,2do grado,NAGUA,8,10.5,22
2026,S1,IQS,Estudiante,2do grado,PUERTO PLATA,11,10.7,22
2026,S1,IQS,Estudiante,2do grado,SAN CRISTOBAL,24,25.6,43
2026,S1,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,20,22.6,47
2026,S1,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,16,12.0,23
2026,S1,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,32,26.1,49
2026,S1,IQS,Estudiante,2do grado,SANTIAGO,66,63.6,142
2026,S1,IQS,Estudiante,2do grado,SANTO DOMINGO,252,433.5,738
2026,S1,IQS,Estudiante,2do grado,Sin ubicación,311,391.1,736
2026,S1,IQS,Estudiante,3er grado,AZUA,10,9.4,20
2026,S1,IQS,Estudiante,3er grado,BAHORUCO,3,0.9,3
2026,S1,IQS,Estudiante,3er grado,BARAHONA,6,5.6,9
2026,S1,IQS,Estudiante,3er grado,COTUI,3,2.0,4
2026,S1,IQS,Estudiante,3er grado,HIGUEY,4,2.6,5
2026,S1,IQS,Estudiante,3er grado,LA VEGA,7,5.7,14
2026,S1,IQS,Estudiante,3er grado,MAO,2,1.2,4
2026,S1,IQS,Estudiante,3er grado,MONTE CRISTI,10,10.9,23
2026,S1,IQS,Estudiante,3er grado,MONTE PLATA,6,8.8,11
2026,S1,IQS,Estudiante,3er grado,NAGUA,1,0.3,1
2026,S1,IQS,Estudiante,3er grado,PUERTO PLATA,3,1.5,7
2026,S1,IQS,Estudiante,3er grado,SAN CRISTOBAL,11,12.4,19
2026,S1,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,8,5.3,11
2026,S1,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,6,3.0,7
2026,S1,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,8,14.3,22
2026,S1,IQS,Estudiante,3er grado,SANTIAGO,37,57.4,86
2026,S1,IQS,Estudiante,3er grado,SANTO DOMINGO,142,138.9,259
2026,S1,IQS,Estudiante,3er grado,Sin ubicación,123,173.3,316
2026,S1,IQS,Estudiante,4to grado,AZUA,50,51.9,87
2026,S1,IQS,Estudiante,4to grado,BAHORUCO,15,9.4,19
2026,S1,IQS,Estudiante,4to grado,BARAHONA,30,29.2,45
2026,S1,IQS,Estudiante,4to grado,COTUI,70,89.5,133
2026,S1,IQS,Estudiante,4to grado,HIGUEY,71,114.1,141
2026,S1,IQS,Estudiante,4to grado,LA VEGA,97,88.2,138
2026,S1,IQS,Estudiante,4to grado,MAO,20,14.6,28
2026,S1,IQS,Estudiante,4to grado,MONTE CRISTI,30,31.2,72
2026,S1,IQS,Estudiante,4to grado,MONTE PLATA,24,18.9,36
2026,S1,IQS,Estudiante,4to grado,NAGUA,50,33.0,71
2026,S1,IQS,Estudiante,4to grado,PUERTO PLATA,29,20.8,47
2026,S1,IQS,Estudiante,4to grado,SAN CRISTOBAL,116,62.0,158
2026,S1,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,71,73.2,139
2026,S1,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,35,66.3,84
2026,S1,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,75,121.4,175
2026,S1,IQS,Estudiante,4to grado,SANTIAGO,301,265.8,498
2026,S1,IQS,Estudiante,4to grado,SANTO DOMINGO,556,616.2,980
2026,S1,IQS,Estudiante,4to grado,Sin ubicación,566,571.4,1082
2026,S1,IQS,Estudiante,5to grado,AZUA,18,17.7,33
2026,S1,IQS,Estudiante,5to grado,BAHORUCO,11,8.6,17
2026,S1,IQS,Estudiante,5to grado,BARAHONA,12,13.3,32
2026,S1,IQS,Estudiante,5to grado,COTUI,9,8.7,15
2026,S1,IQS,Estudiante,5to grado,HIGUEY,15,18.0,31
2026,S1,IQS,Estudiante,5to grado,LA VEGA,29,18.0,44
2026,S1,IQS,Estudiante,5to grado,MAO,3,1.1,4
2026,S1,IQS,Estudiante,5to grado,MONTE CRISTI,11,18.3,38
2026,S1,IQS,Estudiante,5to grado,MONTE PLATA,20,25.7,35
2026,S1,IQS,Estudiante,5to grado,NAGUA,12,7.9,16
2026,S1,IQS,Estudiante,5to grado,PUERTO PLATA,10,12.2,21
2026,S1,IQS,Estudiante,5to grado,SAN CRISTOBAL,49,48.7,73
2026,S1,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,24,32.4,56
2026,S1,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,11,10.0,20
2026,S1,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,41,37.0,72
2026,S1,IQS,Estudiante,5to grado,SANTIAGO,89,74.1,158
2026,S1,IQS,Estudiante,5to grado,SANTO DOMINGO,224,262.7,413
2026,S1,IQS,Estudiante,5to grado,Sin ubicación,208,196.8,344
2026,S1,IQS,Estudiante,6to grado,AZUA,1625,2762.7,4408
2026,S1,IQS,Estudiante,6to grado,BAHORUCO,726,754.9,1378
2026,S1,IQS,Estudiante,6to grado,BARAHONA,883,1108.1,2015
2026,S1,IQS,Estudiante,6to grado,COTUI,1254,1344.7,2763
2026,S1,IQS,Estudiante,6to grado,HIGUEY,2009,3687.1,5792
2026,S1,IQS,Estudiante,6to grado,LA VEGA,2542,3381.4,6095
2026,S1,IQS,Estudiante,6to grado,MAO,686,859.7,1627
2026,S1,IQS,Estudiante,6to grado,MONTE CRISTI,1103,2534.2,3598
2026,S1,IQS,Estudiante,6to grado,MONTE PLATA,587,655.7,1299
2026,S1,IQS,Estudiante,6to grado,NAGUA,743,701.6,1448
2026,S1,IQS,Estudiante,6to grado,PUERTO PLATA,1083,1384.0,2570
2026,S1,IQS,Estudiante,6to grado,SAN CRISTOBAL,2645,3505.9,5790
2026,S1,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1407,1783.6,3291
2026,S1,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,1166,2644.0,3612
2026,S1,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,2556,5070.5,7930
