Anio,Mes,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2023,8,IQ512,Estudiante,No especificado,LA VEGA,62,1264.6,211
2023,8,IQ512,Estudiante,No especificado,MAO,10,167.9,42
2023,8,IQ512,Estudiante,No especificado,MONTE CRISTI,16,44.0,36
2023,8,IQ512,Estudiante,No especificado,MONTE PLATA,14,84.9,35
2023,8,IQ512,Estudiante,No especificado,NAGUA,15,417.9,66
2023,8,IQ512,Estudiante,No especificado,PUERTO PLATA,13,82.2,28
2023,8,IQ512,Estudiante,No especificado,SAN CRISTOBAL,45,976.2,147
2023,8,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,20,375.7,79
2023,8,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,23,256.4,55
2023,8,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,18,282.5,56
2023,8,IQ512,Estudiante,No especificado,SANTIAGO,39,478.1,109
2023,8,IQ512,Estudiante,No especificado,SANTO DOMINGO,204,4211.3,692
2023,8,IQ512,Estudiante,No especificado,Sin ubicación,1907,43797.2,6781
2023,8,IQP,Admin,No especificado,Sin ubicación,1,2.4,3
2023,8,IQP,Docente,1er grado,Sin ubicación,2,411.9,30
2023,8,IQP,Docente,3er grado,Sin ubicación,1,0.3,1
2023,8,IQP,Docente,4to grado,LA VEGA,1,0.3,1
2023,8,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,0.9,1
2023,8,IQP,Docente,4to grado,SANTIAGO,2,4.4,2
2023,8,IQP,Docente,4to grado,SANTO DOMINGO,4,47.6,8
2023,8,IQP,Docente,4to grado,Sin ubicación,5,7.0,5
2023,8,IQP,Docente,6to grado,AZUA,1,2.1,2
2023,8,IQP,Docente,6to grado,BAHORUCO,1,1.4,1
2023,8,IQP,Docente,6to grado,BARAHONA,5,5.2,5
2023,8,IQP,Docente,6to grado,HIGUEY,1,0.5,1
2023,8,IQP,Docente,6to grado,LA VEGA,1,1.5,1
2023,8,IQP,Docente,6to grado,MONTE CRISTI,1,0.2,1
2023,8,IQP,Docente,6to grado,MONTE PLATA,3,22.0,6
2023,8,IQP,Docente,6to grado,NAGUA,1,13.4,2
2023,8,IQP,Docente,6to grado,PUERTO PLATA,5,10.9,7
2023,8,IQP,Docente,6to grado,SAN CRISTOBAL,2,5.0,3
2023,8,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,3,2.6,3
2023,8,IQP,Docente,6to grado,SAN JUAN DE LA MAGUANA,1,1.5,1
2023,8,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,2,0.9,3
2023,8,IQP,Docente,6to grado,SANTIAGO,2,2.3,2
2023,8,IQP,Docente,6to grado,SANTO DOMINGO,20,67.0,27
2023,8,IQP,Docente,6to grado,Sin ubicación,39,122.9,50
2023,8,IQP,Docente,No especificado,Sin ubicación,3,13.5,5
2023,8,IQP,Estudiante,1er grado,SANTO DOMINGO,1,0.8,1
2023,8,IQP,Estudiante,1er grado,Sin ubicación,5,22.8,7
2023,8,IQP,Estudiante,2do grado,HIGUEY,1,0.1,1
2023,8,IQP,Estudiante,2do grado,SANTO DOMINGO,3,2.2,3
2023,8,IQP,Estudiante,2do grado,Sin ubicación,5,25.0,11
2023,8,IQP,Estudiante,3er grado,AZUA,1,16.3,1
2023,8,IQP,Estudiante,3er grado,BARAHONA,1,1.3,1
2023,8,IQP,Estudiante,3er grado,HIGUEY,1,6.3,1
2023,8,IQP,Estudiante,3er grado,SAN CRISTOBAL,1,4.6,1
2023,8,IQP,Estudiante,3er grado,SANTO DOMINGO,3,12.2,5
2023,8,IQP,Estudiante,3er grado,Sin ubicación,7,3.3,7
2023,8,IQP,Estudiante,4to grado,SANTO DOMINGO,6,13.1,6
2023,8,IQP,Estudiante,4to grado,Sin ubicación,6,5.3,6
2023,8,IQP,Estudiante,5to grado,SANTO DOMINGO,4,0.8,4
2023,8,IQP,Estudiante,5to grado,Sin ubicación,1,5.1,1
2023,8,IQP,Estudiante,6to grado,AZUA,2,0.5,2
2023,8,IQP,Estudiante,6to grado,BAHORUCO,1,0.5,1
2023,8,IQP,Estudiante,6to grado,BARAHONA,1,0.2,1
2023,8,IQP,Estudiante,6to grado,COTUI,1,4.7,1
2023,8,IQP,Estudiante,6to grado,NAGUA,1,2.8,2
2023,8,IQP,Estudiante,6to grado,SAN CRISTOBAL,1,1.1,1
2023,8,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1,1.2,1
2023,8,IQP,Estudiante,6to grado,SANTO DOMINGO,24,62.4,36
2023,8,IQP,Estudiante,6to grado,Sin ubicación,27,153.0,47
2023,8,IQP,Parent,No especificado,Sin ubicación,2,0.9,2
2023,8,IQP,Sin rol,No especificado,Sin ubicación,1,234.9,22
2023,8,IQS,Admin,No especificado,Sin ubicación,1,16.8,4
2023,8,IQS,Docente,1er grado,AZUA,1,0.9,2
2023,8,IQS,Docente,1er grado,HIGUEY,1,1.3,2
2023,8,IQS,Docente,1er grado,LA VEGA,2,2.0,2
2023,8,IQS,Docente,1er grado,MONTE CRISTI,2,3.3,5
2023,8,IQS,Docente,1er grado,MONTE PLATA,3,31.0,5
2023,8,IQS,Docente,1er grado,PUERTO PLATA,1,0.6,1
2023,8,IQS,Docente,1er grado,SAN CRISTOBAL,1,1.3,1
2023,8,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,1,0.7,1
2023,8,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,0.5,2
2023,8,IQS,Docente,1er grado,SANTIAGO,4,11.7,8
2023,8,IQS,Docente,1er grado,SANTO DOMINGO,7,8.1,8
2023,8,IQS,Docente,1er grado,Sin ubicación,9,49.9,15
2023,8,IQS,Docente,4to grado,AZUA,2,5.8,3
2023,8,IQS,Docente,4to grado,BAHORUCO,1,3.9,1
2023,8,IQS,Docente,4to grado,BARAHONA,1,1.1,1
2023,8,IQS,Docente,4to grado,HIGUEY,1,1.1,1
2023,8,IQS,Docente,4to grado,LA VEGA,3,2.9,4
2023,8,IQS,Docente,4to grado,MAO,1,1.1,2
2023,8,IQS,Docente,4to grado,MONTE PLATA,4,8.2,5
2023,8,IQS,Docente,4to grado,NAGUA,3,11.5,6
2023,8,IQS,Docente,4to grado,PUERTO PLATA,1,0.3,1
2023,8,IQS,Docente,4to grado,SAN CRISTOBAL,2,2.9,3
2023,8,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,3,11.0,4
2023,8,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,3,2.5,4
2023,8,IQS,Docente,4to grado,SANTIAGO,6,30.3,11
2023,8,IQS,Docente,4to grado,SANTO DOMINGO,13,50.8,20
2023,8,IQS,Docente,4to grado,Sin ubicación,12,24.1,16
2023,8,IQS,Docente,6to grado,AZUA,2,3.6,2
2023,8,IQS,Docente,6to grado,COTUI,2,1.6,2
2023,8,IQS,Docente,6to grado,LA VEGA,10,20.3,10
2023,8,IQS,Docente,6to grado,MAO,1,0.5,1
2023,8,IQS,Docente,6to grado,MONTE CRISTI,4,13.5,4
2023,8,IQS,Docente,6to grado,MONTE PLATA,4,16.2,5
2023,8,IQS,Docente,6to grado,PUERTO PLATA,2,4.9,3
2023,8,IQS,Docente,6to grado,SAN CRISTOBAL,9,16.7,9
2023,8,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,7,14.3,16
2023,8,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,1.2,3
2023,8,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,6,17.3,9
2023,8,IQS,Docente,6to grado,SANTIAGO,19,51.3,20
2023,8,IQS,Docente,6to grado,SANTO DOMINGO,41,63.0,50
2023,8,IQS,Docente,6to grado,Sin ubicación,51,178.7,71
2023,8,IQS,Docente,No especificado,MONTE PLATA,1,0.5,1
2023,8,IQS,Docente,No especificado,SAN CRISTOBAL,1,2.6,1
2023,8,IQS,Docente,No especificado,SANTO DOMINGO,2,2.0,9
2023,8,IQS,Docente,No especificado,Sin ubicación,2,0.9,4
2023,8,IQS,Editor,No especificado,SANTIAGO,1,96.5,13
2023,8,IQS,Estudiante,1er grado,BARAHONA,3,1.3,6
2023,8,IQS,Estudiante,1er grado,HIGUEY,1,1.6,8
2023,8,IQS,Estudiante,1er grado,MAO,1,0.5,2
2023,8,IQS,Estudiante,1er grado,MONTE PLATA,1,33.3,11
2023,8,IQS,Estudiante,1er grado,NAGUA,1,0.1,2
2023,8,IQS,Estudiante,1er grado,PUERTO PLATA,1,0.0,1
2023,8,IQS,Estudiante,1er grado,SAN CRISTOBAL,2,2.9,3
2023,8,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,3,15.0,12
2023,8,IQS,Estudiante,1er grado,SANTIAGO,3,1.7,6
2023,8,IQS,Estudiante,1er grado,SANTO DOMINGO,10,15.8,21
2023,8,IQS,Estudiante,1er grado,Sin ubicación,14,26.9,43
2023,8,IQS,Estudiante,2do grado,AZUA,1,1.2,1
2023,8,IQS,Estudiante,2do grado,HIGUEY,1,0.5,2
2023,8,IQS,Estudiante,2do grado,MAO,1,4.2,1
2023,8,IQS,Estudiante,2do grado,MONTE PLATA,1,12.3,1
2023,8,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,1,1.1,2
2023,8,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,8.5,1
2023,8,IQS,Estudiante,2do grado,SANTIAGO,3,3.7,4
2023,8,IQS,Estudiante,2do grado,SANTO DOMINGO,14,31.4,20
2023,8,IQS,Estudiante,2do grado,Sin ubicación,20,128.2,44
2023,8,IQS,Estudiante,3er grado,AZUA,1,2.1,1
2023,8,IQS,Estudiante,3er grado,HIGUEY,1,0.1,1
2023,8,IQS,Estudiante,3er grado,MONTE PLATA,1,0.7,1
2023,8,IQS,Estudiante,3er grado,SANTO DOMINGO,5,20.2,14
2023,8,IQS,Estudiante,3er grado,Sin ubicación,3,3.0,3
2023,8,IQS,Estudiante,4to grado,BAHORUCO,1,0.5,1
2023,8,IQS,Estudiante,4to grado,BARAHONA,3,6.5,5
2023,8,IQS,Estudiante,4to grado,COTUI,1,0.3,2
2023,8,IQS,Estudiante,4to grado,HIGUEY,3,11.8,6
2023,8,IQS,Estudiante,4to grado,LA VEGA,2,1.4,3
2023,8,IQS,Estudiante,4to grado,MONTE CRISTI,1,0.3,2
2023,8,IQS,Estudiante,4to grado,PUERTO PLATA,1,0.7,1
2023,8,IQS,Estudiante,4to grado,SAN CRISTOBAL,2,0.8,4
2023,8,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,1,16.2,3
2023,8,IQS,Estudiante,4to grado,SANTIAGO,6,5.5,14
2023,8,IQS,Estudiante,4to grado,SANTO DOMINGO,19,89.3,35
2023,8,IQS,Estudiante,4to grado,Sin ubicación,14,81.8,24
2023,8,IQS,Estudiante,5to grado,BARAHONA,1,0.2,1
2023,8,IQS,Estudiante,5to grado,LA VEGA,1,0.1,1
2023,8,IQS,Estudiante,5to grado,NAGUA,1,1.9,1
2023,8,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.6,1
2023,8,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,3,1.8,3
2023,8,IQS,Estudiante,5to grado,SANTIAGO,3,4.7,4
2023,8,IQS,Estudiante,5to grado,SANTO DOMINGO,20,206.8,48
2023,8,IQS,Estudiante,5to grado,Sin ubicación,7,30.9,14
2023,8,IQS,Estudiante,6to grado,AZUA,23,84.5,54
2023,8,IQS,Estudiante,6to grado,BAHORUCO,4,5.7,7
2023,8,IQS,Estudiante,6to grado,BARAHONA,10,14.2,23
2023,8,IQS,Estudiante,6to grado,COTUI,27,200.5,54
2023,8,IQS,Estudiante,6to grado,HIGUEY,38,149.4,94
2023,8,IQS,Estudiante,6to grado,LA VEGA,68,159.2,114
2023,8,IQS,Estudiante,6to grado,MAO,15,77.7,27
2023,8,IQS,Estudiante,6to grado,MONTE CRISTI,10,40.5,15
2023,8,IQS,Estudiante,6to grado,MONTE PLATA,16,46.2,24
2023,8,IQS,Estudiante,6to grado,NAGUA,12,35.0,20
2023,8,IQS,Estudiante,6to grado,PUERTO PLATA,20,78.0,28
2023,8,IQS,Estudiante,6to grado,SAN CRISTOBAL,39,121.8,81
2023,8,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,29,125.8,79
2023,8,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,15,34.3,33
2023,8,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,53,250.4,108
2023,8,IQS,Estudiante,6to grado,SANTIAGO,127,525.7,264
2023,8,IQS,Estudiante,6to grado,SANTO DOMINGO,489,2232.4,947
2023,8,IQS,Estudiante,6to grado,Sin ubicación,305,1602.4,667
2023,8,IQS,Estudiante,No especificado,BARAHONA,2,1.6,2
2023,8,IQS,Estudiante,No especificado,HIGUEY,1,0.5,2
2023,8,IQS,Estudiante,No especificado,LA VEGA,3,3.6,6
2023,8,IQS,Estudiante,No especificado,MAO,2,0.7,6
2023,8,IQS,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,2,11.2,12
2023,8,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,3,5.5,4
2023,8,IQS,Estudiante,No especificado,SANTIAGO,1,0.3,2
2023,8,IQS,Estudiante,No especificado,SANTO DOMINGO,13,16.1,30
2023,8,IQS,Estudiante,No especificado,Sin ubicación,10,16.4,35
2023,8,IQS,Invitado,6to grado,Sin ubicación,132,766.2,269
2023,8,IQS,Invitado,No especificado,Sin ubicación,5,10.4,11
2023,9,IQ512,Admin,No especificado,Sin ubicación,2,51.1,13
2023,9,IQ512,Docente,No especificado,Sin ubicación,1,0.7,1
2023,9,IQ512,Editor,No especificado,Sin ubicación,1,32.6,6
2023,9,IQ512,Estudiante,No especificado,AZUA,15,41.6,25
2023,9,IQ512,Estudiante,No especificado,BAHORUCO,11,96.8,28
2023,9,IQ512,Estudiante,No especificado,BARAHONA,14,64.0,31
2023,9,IQ512,Estudiante,No especificado,COTUI,10,47.1,19
2023,9,IQ512,Estudiante,No especificado,HIGUEY,5,19.8,6
2023,9,IQ512,Estudiante,No especificado,LA VEGA,25,231.7,51
2023,9,IQ512,Estudiante,No especificado,MAO,10,26.0,22
2023,9,IQ512,Estudiante,No especificado,MONTE CRISTI,6,5.4,7
2023,9,IQ512,Estudiante,No especificado,MONTE PLATA,10,20.4,10
2023,9,IQ512,Estudiante,No especificado,NAGUA,8,69.8,16
2023,9,IQ512,Estudiante,No especificado,PUERTO PLATA,7,97.8,16
2023,9,IQ512,Estudiante,No especificado,SAN CRISTOBAL,19,138.1,42
2023,9,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,11,111.0,37
2023,9,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,11,64.4,16
2023,9,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,7,9.0,9
2023,9,IQ512,Estudiante,No especificado,SANTIAGO,17,94.7,25
2023,9,IQ512,Estudiante,No especificado,SANTO DOMINGO,80,809.4,167
2023,9,IQ512,Estudiante,No especificado,Sin ubicación,770,7906.4,1613
2023,9,IQP,Admin,No especificado,Sin ubicación,1,9.5,6
2023,9,IQP,Docente,1er grado,Sin ubicación,2,466.1,31
2023,9,IQP,Docente,3er grado,Sin ubicación,1,12.3,1
2023,9,IQP,Docente,4to grado,LA VEGA,4,15.7,4
2023,9,IQP,Docente,4to grado,MONTE CRISTI,1,20.2,3
2023,9,IQP,Docente,4to grado,PUERTO PLATA,1,7.8,1
2023,9,IQP,Docente,4to grado,SAN CRISTOBAL,1,5.5,1
2023,9,IQP,Docente,4to grado,SANTIAGO,3,22.3,6
2023,9,IQP,Docente,4to grado,SANTO DOMINGO,5,122.2,21
2023,9,IQP,Docente,4to grado,Sin ubicación,5,40.7,8
2023,9,IQP,Docente,6to grado,AZUA,1,1.8,1
2023,9,IQP,Docente,6to grado,BARAHONA,2,1.8,2
2023,9,IQP,Docente,6to grado,COTUI,1,38.5,4
2023,9,IQP,Docente,6to grado,HIGUEY,1,1.5,1
2023,9,IQP,Docente,6to grado,LA VEGA,7,24.0,7
2023,9,IQP,Docente,6to grado,MAO,4,31.4,4
2023,9,IQP,Docente,6to grado,MONTE CRISTI,2,2.0,2
2023,9,IQP,Docente,6to grado,MONTE PLATA,7,61.6,10
2023,9,IQP,Docente,6to grado,NAGUA,2,33.1,10
2023,9,IQP,Docente,6to grado,PUERTO PLATA,8,65.4,13
2023,9,IQP,Docente,6to grado,SAN CRISTOBAL,20,86.3,31
2023,9,IQP,Docente,6to grado,SAN JUAN DE LA MAGUANA,1,3.2,2
2023,9,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,11,36.9,11
2023,9,IQP,Docente,6to grado,SANTIAGO,11,23.9,15
2023,9,IQP,Docente,6to grado,SANTO DOMINGO,43,127.8,50
2023,9,IQP,Docente,6to grado,Sin ubicación,67,202.5,89
2023,9,IQP,Docente,No especificado,Sin ubicación,1,4.5,1
2023,9,IQP,Estudiante,1er grado,NAGUA,1,1.6,1
2023,9,IQP,Estudiante,1er grado,SANTO DOMINGO,13,37.5,20
2023,9,IQP,Estudiante,1er grado,Sin ubicación,10,78.7,25
2023,9,IQP,Estudiante,2do grado,AZUA,1,0.7,2
2023,9,IQP,Estudiante,2do grado,BAHORUCO,1,13.8,1
2023,9,IQP,Estudiante,2do grado,MONTE CRISTI,1,2.9,2
2023,9,IQP,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,0.5,1
2023,9,IQP,Estudiante,2do grado,SANTO DOMINGO,2,6.3,2
2023,9,IQP,Estudiante,2do grado,Sin ubicación,26,77.7,45
2023,9,IQP,Estudiante,3er grado,HIGUEY,1,2.4,1
2023,9,IQP,Estudiante,3er grado,MONTE CRISTI,1,1.6,2
2023,9,IQP,Estudiante,3er grado,SAN CRISTOBAL,1,1.2,1
2023,9,IQP,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,1,1.1,1
2023,9,IQP,Estudiante,3er grado,SANTO DOMINGO,3,2.2,3
2023,9,IQP,Estudiante,3er grado,Sin ubicación,10,22.5,13
2023,9,IQP,Estudiante,4to grado,SANTO DOMINGO,5,10.8,5
2023,9,IQP,Estudiante,4to grado,Sin ubicación,11,62.0,21
2023,9,IQP,Estudiante,5to grado,AZUA,1,18.8,2
2023,9,IQP,Estudiante,5to grado,COTUI,8,7.1,11
2023,9,IQP,Estudiante,5to grado,MONTE CRISTI,1,0.4,1
2023,9,IQP,Estudiante,5to grado,PUERTO PLATA,9,31.2,10
2023,9,IQP,Estudiante,5to grado,SAN CRISTOBAL,187,137.7,192
2023,9,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,9,4.4,9
2023,9,IQP,Estudiante,5to grado,SANTO DOMINGO,99,254.0,139
2023,9,IQP,Estudiante,5to grado,Sin ubicación,152,139.1,158
2023,9,IQP,Estudiante,6to grado,HIGUEY,1,0.1,1
2023,9,IQP,Estudiante,6to grado,PUERTO PLATA,1,33.4,1
2023,9,IQP,Estudiante,6to grado,SAN CRISTOBAL,1,1.3,1
2023,9,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,2,0.9,2
2023,9,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,1,0.3,1
2023,9,IQP,Estudiante,6to grado,SANTO DOMINGO,23,64.9,36
2023,9,IQP,Estudiante,6to grado,Sin ubicación,24,61.1,35
2023,9,IQP,Parent,No especificado,Sin ubicación,5,2.3,5
2023,9,IQP,Sin rol,No especificado,Sin ubicación,1,333.8,21
2023,9,IQS,Admin,No especificado,Sin ubicación,1,29.5,6
2023,9,IQS,Docente,1er grado,LA VEGA,3,23.9,7
2023,9,IQS,Docente,1er grado,MONTE CRISTI,1,8.7,1
2023,9,IQS,Docente,1er grado,MONTE PLATA,2,8.0,4
2023,9,IQS,Docente,1er grado,NAGUA,1,0.6,2
2023,9,IQS,Docente,1er grado,PUERTO PLATA,1,0.8,1
2023,9,IQS,Docente,1er grado,SAN CRISTOBAL,1,17.1,3
2023,9,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,3,6.5,3
2023,9,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,1,1.8,1
2023,9,IQS,Docente,1er grado,SANTIAGO,3,5.7,3
2023,9,IQS,Docente,1er grado,SANTO DOMINGO,6,65.5,16
2023,9,IQS,Docente,1er grado,Sin ubicación,5,30.2,6
2023,9,IQS,Docente,4to grado,AZUA,2,49.0,7
2023,9,IQS,Docente,4to grado,BAHORUCO,1,2.4,1
2023,9,IQS,Docente,4to grado,BARAHONA,1,6.2,2
2023,9,IQS,Docente,4to grado,COTUI,2,1.9,3
2023,9,IQS,Docente,4to grado,HIGUEY,2,0.7,2
2023,9,IQS,Docente,4to grado,LA VEGA,7,9.7,8
2023,9,IQS,Docente,4to grado,MAO,2,20.1,5
2023,9,IQS,Docente,4to grado,MONTE CRISTI,1,0.7,1
2023,9,IQS,Docente,4to grado,MONTE PLATA,3,4.0,3
2023,9,IQS,Docente,4to grado,NAGUA,2,1.7,3
2023,9,IQS,Docente,4to grado,PUERTO PLATA,4,10.9,7
2023,9,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,4,11.9,4
2023,9,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,6,50.6,11
2023,9,IQS,Docente,4to grado,SANTIAGO,4,14.5,9
2023,9,IQS,Docente,4to grado,SANTO DOMINGO,12,30.1,15
2023,9,IQS,Docente,4to grado,Sin ubicación,10,40.3,18
2023,9,IQS,Docente,6to grado,AZUA,1,0.6,1
2023,9,IQS,Docente,6to grado,BARAHONA,2,0.8,3
2023,9,IQS,Docente,6to grado,COTUI,17,103.7,36
2023,9,IQS,Docente,6to grado,HIGUEY,3,18.2,5
2023,9,IQS,Docente,6to grado,LA VEGA,6,45.4,9
2023,9,IQS,Docente,6to grado,MAO,3,11.7,4
2023,9,IQS,Docente,6to grado,MONTE CRISTI,3,11.4,6
2023,9,IQS,Docente,6to grado,MONTE PLATA,7,15.8,7
2023,9,IQS,Docente,6to grado,NAGUA,2,8.2,3
2023,9,IQS,Docente,6to grado,PUERTO PLATA,7,32.6,11
2023,9,IQS,Docente,6to grado,SAN CRISTOBAL,13,91.9,20
2023,9,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,6,12.5,7
2023,9,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,4,96.4,13
2023,9,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,39,211.0,66
2023,9,IQS,Docente,6to grado,SANTIAGO,26,101.2,33
2023,9,IQS,Docente,6to grado,SANTO DOMINGO,54,330.0,102
2023,9,IQS,Docente,6to grado,Sin ubicación,72,290.2,106
2023,9,IQS,Docente,No especificado,Sin ubicación,1,0.5,1
2023,9,IQS,Editor,No especificado,SANTIAGO,1,89.6,16
2023,9,IQS,Estudiante,1er grado,AZUA,3,1.7,6
2023,9,IQS,Estudiante,1er grado,BAHORUCO,1,0.5,2
2023,9,IQS,Estudiante,1er grado,BARAHONA,1,0.2,2
2023,9,IQS,Estudiante,1er grado,MONTE PLATA,2,3.0,10
2023,9,IQS,Estudiante,1er grado,NAGUA,2,2.5,3
2023,9,IQS,Estudiante,1er grado,PUERTO PLATA,1,0.6,2
2023,9,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,5,13.3,7
2023,9,IQS,Estudiante,1er grado,SANTIAGO,5,3.7,11
2023,9,IQS,Estudiante,1er grado,SANTO DOMINGO,108,688.5,203
2023,9,IQS,Estudiante,1er grado,Sin ubicación,32,31.8,63
2023,9,IQS,Estudiante,2do grado,COTUI,117,381.9,166
2023,9,IQS,Estudiante,2do grado,HIGUEY,1,0.2,2
2023,9,IQS,Estudiante,2do grado,LA VEGA,3,7.5,3
2023,9,IQS,Estudiante,2do grado,MAO,1,2.0,1
2023,9,IQS,Estudiante,2do grado,NAGUA,1,2.8,1
2023,9,IQS,Estudiante,2do grado,PUERTO PLATA,4,3.0,7
2023,9,IQS,Estudiante,2do grado,SAN CRISTOBAL,36,26.1,37
2023,9,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,12,16.4,12
2023,9,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,1,8.9,3
2023,9,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,193,198.4,229
2023,9,IQS,Estudiante,2do grado,SANTIAGO,29,41.7,30
2023,9,IQS,Estudiante,2do grado,SANTO DOMINGO,246,631.4,416
2023,9,IQS,Estudiante,2do grado,Sin ubicación,196,317.7,297
2023,9,IQS,Estudiante,3er grado,COTUI,1,5.2,1
2023,9,IQS,Estudiante,3er grado,LA VEGA,1,0.2,1
2023,9,IQS,Estudiante,3er grado,MONTE CRISTI,1,7.3,1
2023,9,IQS,Estudiante,3er grado,NAGUA,1,1.8,1
2023,9,IQS,Estudiante,3er grado,SAN CRISTOBAL,1,0.3,1
2023,9,IQS,Estudiante,3er grado,SANTIAGO,4,3.7,4
2023,9,IQS,Estudiante,3er grado,SANTO DOMINGO,4,30.5,10
2023,9,IQS,Estudiante,3er grado,Sin ubicación,8,15.1,12
2023,9,IQS,Estudiante,4to grado,AZUA,2,9.1,4
2023,9,IQS,Estudiante,4to grado,HIGUEY,2,1.1,2
2023,9,IQS,Estudiante,4to grado,LA VEGA,2,2.1,2
2023,9,IQS,Estudiante,4to grado,MONTE CRISTI,1,1.0,2
2023,9,IQS,Estudiante,4to grado,MONTE PLATA,1,0.9,1
2023,9,IQS,Estudiante,4to grado,PUERTO PLATA,1,0.4,1
2023,9,IQS,Estudiante,4to grado,SAN CRISTOBAL,5,2.3,8
2023,9,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,4,44.1,14
2023,9,IQS,Estudiante,4to grado,SANTIAGO,11,16.0,14
2023,9,IQS,Estudiante,4to grado,SANTO DOMINGO,58,254.2,143
2023,9,IQS,Estudiante,4to grado,Sin ubicación,74,386.3,108
2023,9,IQS,Estudiante,5to grado,AZUA,3,9.4,3
2023,9,IQS,Estudiante,5to grado,COTUI,1,4.6,2
2023,9,IQS,Estudiante,5to grado,HIGUEY,1,0.9,2
2023,9,IQS,Estudiante,5to grado,NAGUA,1,0.4,2
2023,9,IQS,Estudiante,5to grado,SAN CRISTOBAL,15,17.8,22
2023,9,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,4,2.5,4
2023,9,IQS,Estudiante,5to grado,SANTIAGO,2,1.9,2
2023,9,IQS,Estudiante,5to grado,SANTO DOMINGO,38,85.0,99
2023,9,IQS,Estudiante,5to grado,Sin ubicación,82,410.0,101
2023,9,IQS,Estudiante,6to grado,AZUA,87,251.6,216
2023,9,IQS,Estudiante,6to grado,BAHORUCO,1,0.6,1
2023,9,IQS,Estudiante,6to grado,BARAHONA,6,4.2,18
2023,9,IQS,Estudiante,6to grado,COTUI,34,44.3,51
2023,9,IQS,Estudiante,6to grado,HIGUEY,9,11.4,15
2023,9,IQS,Estudiante,6to grado,LA VEGA,48,87.5,60
2023,9,IQS,Estudiante,6to grado,MAO,4,21.7,5
2023,9,IQS,Estudiante,6to grado,MONTE CRISTI,2,4.9,5
2023,9,IQS,Estudiante,6to grado,MONTE PLATA,3,4.9,4
2023,9,IQS,Estudiante,6to grado,NAGUA,8,8.6,19
2023,9,IQS,Estudiante,6to grado,PUERTO PLATA,8,3.2,15
2023,9,IQS,Estudiante,6to grado,SAN CRISTOBAL,28,54.6,49
2023,9,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,20,22.6,35
2023,9,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,9,26.0,16
